,score_phrase,title,url,platform,score,genre,editors_choice,release_year,release_month,release_day
10004,Mediocre,Cabela's Trophy Bucks,/games/cabelas-trophy-bucks/xbox-360-948191,Xbox 360,5.1,Hunting,N,2007,10,23
10005,Okay,Conan,/games/conan/xbox-360-885362,Xbox 360,6.7,Action,N,2007,10,23
10006,Good,The Sims 2: Castaway,/games/the-sims-2-castaway/nds-908920,Nintendo DS,7.0,Simulation,N,2007,10,23
10007,Mediocre,Kurupoto Cool Cool Stars,/games/kurupoto-cool-cool-stars/nds-885595,Nintendo DS,5.5,Action,N,2007,10,23
10008,Okay,Crash of the Titans,/games/crash-of-the-titans/psp-899189,PlayStation Portable,6.3,Action,N,2007,10,26
10009,Mediocre,Paws & Claws: Best Friends -- Dogs & Cats,/games/paws-claws-best-friends-dogs-cats/nds-5507290,Nintendo DS,5.0,Virtual Pet,N,2007,10,26
10010,Awful,The Legend of Spyro: The Eternal Night,/games/the-legend-of-spyro-the-eternal-night/ps2-948710,PlayStation 2,3.5,Platformer,N,2007,10,26
10011,Mediocre,Clive Barker's Jericho,/games/clive-barkers-jericho/ps3-843256,PlayStation 3,5.6,Shooter,N,2007,10,26
10012,Okay,Growlanser: Heritage of War,/games/growlanser-heritage-of-war/ps2-779215,PlayStation 2,6.0,RPG,N,2007,10,26
10013,Mediocre,Clive Barker's Jericho,/games/clive-barkers-jericho/pc-843255,PC,5.6,Shooter,N,2007,10,26
10014,Good,EA Playground,/games/ea-playground/nds-903902,Nintendo DS,7.0,Party,N,2007,10,26
10015,Mediocre,Clive Barker's Jericho,/games/clive-barkers-jericho/xbox-360-843257,Xbox 360,5.6,Shooter,N,2007,10,26
10016,Okay,Touch Detective 2 1/2,/games/touch-detective-2-12/nds-949435,Nintendo DS,6.8,Adventure,N,2007,10,23
10017,Okay,Conan,/games/conan/ps3-885363,PlayStation 3,6.7,Action,N,2007,10,23
10018,Okay,Bleach: Shattered Blade,/games/bleach-shattered-blade/wii-833630,Wii,6.3,Fighting,N,2007,10,23
10019,Good,Phoenix Wright: Ace Attorney: Trials and Tribulations,/games/phoenix-wright-ace-attorney-trials-and-tribulations/nds-900227,Nintendo DS,7.7,Adventure,N,2007,10,23
10020,Okay,Battlestar Galactica,/games/battlestar-galactica/xbox-360-851731,Xbox 360,6.9,Action,N,2007,10,26
10021,Awful,The Wild West,/games/the-wild-west/nds-896750,Nintendo DS,3.5,Action,N,2007,10,25
10022,Good,Bonk 3: Bonk's Big Adventure,/games/bonk-3-bonks-big-adventure/tg16-8722,TurboGrafx-16,7.5,Platformer,N,2007,10,25
10023,Okay,EA Playground,/games/ea-playground/wii-903901,Wii,6.6,Party,N,2007,10,25
10024,Mediocre,Cosmic Family,/games/cosmic-family/wii-873936,Wii,5.0,"Educational, Action",N,2007,10,25
10025,Okay,Bee Movie Game,/games/bee-movie-game/nds-782947,Nintendo DS,6.9,Action,N,2007,11,2
10026,Good,Smart Girl's Playhouse,/games/smart-girls-playhouse/nds-952376,Nintendo DS,7.0,Party,N,2007,11,2
10027,Good,Metal Marines,/games/metal-marines/snes-8362,Super NES,7.5,Strategy,N,2007,11,1
10028,Good,WWE SmackDown vs. Raw 2008,/games/wwe-smackdown-vs-raw-2008/ps3-844743,PlayStation 3,7.5,Wrestling,N,2007,11,1
10029,Bad,"Ed, Edd 'n Eddy: Scam of the Century",/games/ed-edd-n-eddy-scam-of-the-century/nds-924849,Nintendo DS,4.0,Action,N,2007,11,1
10030,Good,Metal Marines,/games/metal-marines/wii-14210994,Wii,7.5,Strategy,N,2007,11,1
10031,Okay,Escape from Paradise City,/games/escape-from-paradise-city/pc-769037,PC,6.0,Strategy,N,2007,11,1
10032,Good,WWE SmackDown vs. Raw 2008,/games/wwe-smackdown-vs-raw-2008/wii-882475,Wii,7.5,Wrestling,N,2007,11,1
10033,Okay,WWE SmackDown vs. Raw 2008,/games/wwe-smackdown-vs-raw-2008/ps2-882477,PlayStation 2,6.8,Wrestling,N,2007,11,1
10034,Mediocre,Looney Tunes: Acme Arsenal,/games/looney-tunes-acme-arsenal/ps2-899225,PlayStation 2,5.2,"Action, Adventure",N,2007,11,1
10035,Awful,Looney Tunes: Acme Arsenal,/games/looney-tunes-acme-arsenal/wii-879261,Wii,3.0,"Action, Adventure",N,2007,11,1
10036,Good,WWE SmackDown vs. Raw 2008,/games/wwe-smackdown-vs-raw-2008/xbox-360-882478,Xbox 360,7.8,Wrestling,N,2007,11,1
10037,Mediocre,Looney Tunes: Acme Arsenal,/games/looney-tunes-acme-arsenal/xbox-360-879260,Xbox 360,5.2,"Action, Adventure",N,2007,11,1
10038,Okay,WWE SmackDown vs. Raw 2008,/games/wwe-smackdown-vs-raw-2008/psp-882476,PlayStation Portable,6.5,Wrestling,N,2007,11,1
10039,Good,SOCOM: U.S. Navy SEALs Tactical Strike,/games/socom-us-navy-seals-tactical-strike/psp-906058,PlayStation Portable,7.0,"Action, Simulation",N,2007,11,1
10040,Good,WWE SmackDown vs. Raw 2008,/games/wwe-smackdown-vs-raw-2008/nds-792033,Nintendo DS,7.0,Wrestling,N,2007,11,1
10041,Good,FIFA Soccer 08,/games/fifa-2008/wii-908852,Wii,7.0,Sports,N,2007,11,1
10042,Good,Super Action Hero,/games/super-action-hero/cell-962501,Wireless,7.5,Action,N,2007,10,31
10043,Good,Castlevania II: Simon's Quest,/games/castlevania-ii-simons-quest/wii-14214924,Wii,7.0,"Action, Adventure",N,2007,10,31
10044,Great,Guitar Hero III: Legends of Rock,/games/guitar-hero-iii-legends-of-rock/ps2-899095,PlayStation 2,8.0,Music,N,2007,10,31
10045,Great,Dementium: The Ward,/games/dementium-the-ward/nds-891770,Nintendo DS,8.0,Shooter,N,2007,10,31
10046,Good,Castlevania II: Simon's Quest,/games/castlevania-ii-simons-quest/nes-7097,NES,7.0,Platformer,N,2007,10,31
10047,Great,Ghouls 'N Ghosts,/games/ghouls-n-ghosts/cell-14215734,Wireless,8.0,Action,N,2007,10,31
10048,Good,Front Mission,/games/front-mission/nds-856718,Nintendo DS,7.8,Strategy,N,2007,10,31
10049,Great,Battalion Wars 2,/games/battalion-wars-2/wii-849911,Wii,8.0,Action,N,2007,10,31
10050,Okay,Disney Princess: Magical Jewels,/games/disney-princess-enchanted-journey/nds-943708,Nintendo DS,6.0,Adventure,N,2007,10,31
10051,Great,FIFA Soccer 08,/games/fifa-2008/psp-908854,PlayStation Portable,8.2,Sports,N,2007,10,31
10052,Okay,Avatar: The Last Airbender -- The Burning Earth,/games/avatar-the-last-airbender-the-burning-earth/nds-905218,Nintendo DS,6.5,Action,N,2007,10,30
10053,Good,TimeShift,/games/timeshift/xbox-360-767177,Xbox 360,7.6,Shooter,N,2007,10,30
10054,Okay,Magician Lord,/games/magician-lord/wii-965217,Wii,6.5,Action,N,2007,10,30
10055,Amazing,Disgaea: Afternoon of Darkness,/games/disgaea-1/psp-850333,PlayStation Portable,9.0,"Strategy, RPG",Y,2007,10,30
10056,Great,Buzz! The Mega Quiz,/games/buzz-the-mega-quiz/ps2-883082,PlayStation 2,8.0,Trivia,N,2007,10,30
10057,Painful,You Are Empty,/games/you-are-empty/pc-678686,PC,2.1,Shooter,N,2007,10,30
10058,Amazing,Virtua Fighter 5 Online,/games/virtua-fighter-5/xbox-360-748774,Xbox 360,9.0,Fighting,Y,2007,10,30
10059,Okay,Magician Lord,/games/magician-lord/ng-7867,NeoGeo,6.5,Action,N,2007,10,30
10060,Good,TimeShift,/games/timeshift/pc-723559,PC,7.6,Shooter,N,2007,10,30
10061,Mediocre,Viva Piñata: Party Animals,/games/viva-pinata-party-animals/xbox-360-949544,Xbox 360,5.6,Party,N,2007,10,30
10062,Mediocre,The Sims 2: Castaway,/games/the-sims-2-castaway/psp-908923,PlayStation Portable,5.9,Simulation,N,2007,10,30
10063,Good,Petz: Wild Animals -- Dolphinz,/games/petz-wild-animals-dolphinz/nds-952385,Nintendo DS,7.5,Virtual Pet,N,2007,10,29
10064,Good,Solitaire Overload,/games/solitaire-overload/nds-957831,Nintendo DS,7.8,Card,N,2007,10,29
10065,Good,Manhunt 2,/games/manhunt-2/wii-883115,Wii,7.7,Action,N,2007,10,29
10066,Painful,Samurai Ghost,/games/samurai-ghost/wii-14214925,Wii,2.5,Action,N,2007,10,29
10067,Okay,Crash of the Titans,/games/crash-of-the-titans/cell-907830,Wireless,6.0,Action,N,2007,10,29
10068,Good,The Simpsons Game,/games/the-simpsons-game/xbox-360-780082,Xbox 360,7.7,Action,N,2007,10,29
10069,Great,Guitar Hero III: Legends of Rock,/games/guitar-hero-iii-legends-of-rock/wii-899094,Wii,8.6,Music,Y,2007,10,29
10070,Good,The Simpsons Game,/games/the-simpsons-game/ps3-780083,PlayStation 3,7.7,Action,N,2007,10,29
10071,Great,John Woo Presents Stranglehold,/games/john-woo-presents-stranglehold/ps3-749071,PlayStation 3,8.1,Action,N,2007,10,29
10072,Mediocre,Spider-Man 3,/games/spider-man-3/psp-877972,PlayStation Portable,5.3,Action,N,2007,10,29
10073,Good,Manhunt 2,/games/manhunt-2/psp-883117,PlayStation Portable,7.5,Action,N,2007,10,29
10074,Good,Exit,/games/exit/xbox-360-908456,Xbox 360,7.6,"Puzzle, Action",N,2007,10,29
10075,Good,"Scene It? Lights, Camera, Action",/games/scene-it-lights-camera-action/xbox-360-949548,Xbox 360,7.0,Trivia,N,2007,11,6
10076,Okay,Bee Movie Game,/games/bee-movie-game/ps2-782949,PlayStation 2,6.5,Action,N,2007,11,6
10077,Good,Buzz! Junior: Jungle Party,/games/buzz-junior-jungle-party/ps2-861846,PlayStation 2,7.0,Party,N,2007,11,6
10078,Okay,SpongeBob's Atlantis SquarePantis,/games/spongebobs-atlantis-squarepantis/nds-905204,Nintendo DS,6.0,Action,N,2007,11,6
10079,Good,Mario & Sonic at the Olympic Games,/games/mario-sonic-at-the-olympic-games/wii-896694,Wii,7.9,"Sports, Compilation",N,2007,11,6
10080,Bad,Power Rangers: Super Legends,/games/power-rangers-super-legends/nds-943699,Nintendo DS,4.0,Action,N,2007,11,6
10081,Okay,Juiced 2: Hot Import Nights,/games/juiced-2-hot-import-nights/ps3-887421,PlayStation 3,6.8,Racing,N,2007,11,6
10082,Good,Dragon Quest Monsters: Joker,/games/dragon-quest-monsters-joker/nds-682870,Nintendo DS,7.9,RPG,N,2007,11,6
10083,Mediocre,F.E.A.R. Perseus Mandate,/games/fear-files/pc-949606,PC,5.9,Shooter,N,2007,11,6
10084,Okay,The Bee Game,/games/the-bee-game/nds-946675,Nintendo DS,6.0,Platformer,N,2007,11,6
10085,Okay,Hellgate: London,/games/hellgate-london/pc-737992,PC,6.8,"Action, RPG",N,2007,11,5
10086,Mediocre,Ratatouille,/games/disneypixar-pc-collection-3-games-in-1-882535/xbox-360-882529,Xbox 360,5.5,Action,N,2007,11,5
10087,Okay,High School Musical: Sing It! (Game & Microphone),/games/high-school-musical-makin-the-cut/wii-899662,Wii,6.6,Music,N,2007,11,5
10088,Amazing,Call of Duty 4: Modern Warfare,/games/call-of-duty-4-modern-warfare/pc-902593,PC,9.4,Shooter,Y,2007,11,5
10089,Amazing,Call of Duty 4: Modern Warfare,/games/call-of-duty-4-modern-warfare/xbox-360-902590,Xbox 360,9.4,Shooter,Y,2007,11,5
10090,Okay,High School Musical: Sing It! (Game & Microphone),/games/high-school-musical-makin-the-cut/ps2-945513,PlayStation 2,6.5,Music,N,2007,11,5
10091,Great,Assassin's Creed,/games/assassins-creed/cell-9887290,Wireless,8.0,Action,Y,2007,11,5
10092,Okay,High School Musical: Sing It! (Game Only Edition),/games/high-school-musical-makin-the-cut/ps2-899648,PlayStation 2,6.5,Music,N,2007,11,5
10093,Okay,High School Musical: Sing It! (Game Only Edition),/games/high-school-musical-makin-the-cut/wii-899661,Wii,6.6,Music,N,2007,11,5
10094,Mediocre,Ratatouille,/games/disneypixar-pc-collection-3-games-in-1-882535/ps3-882530,PlayStation 3,5.5,Action,N,2007,11,5
10095,Amazing,Call of Duty 4: Modern Warfare,/games/call-of-duty-4-modern-warfare/ps3-902587,PlayStation 3,9.4,Shooter,Y,2007,11,5
10096,Good,Need for Speed ProStreet,/games/need-for-speed-prostreet/cell-910239,Wireless,7.0,Racing,N,2007,11,2
10097,Great,Fire Emblem: Radiant Dawn,/games/fire-emblem-radiant-dawn/wii-826984,Wii,8.0,"Strategy, RPG",N,2007,11,2
10098,Great,FIFA Soccer 08,/games/fifa-2008/nds-908853,Nintendo DS,8.2,Sports,N,2007,11,2
10099,Good,Mutant Storm Empire,/games/mutant-storm-empire/xbox-360-857440,Xbox 360,7.7,Action,N,2007,11,2
10100,Great,Medal of Honor Heroes 2,/games/medal-of-honor-heroes-2/wii-947233,Wii,8.4,Shooter,Y,2007,11,8
10101,Great,Switchball,/games/switchball/xbox-360-949501,Xbox 360,8.4,Puzzle,N,2007,11,8
10102,Okay,Bladestorm: The Hundred Years' War,/games/bladestorm-the-hundred-years-war/xbox-360-866678,Xbox 360,6.5,Strategy,N,2007,11,8
10103,Great,Gate of Thunder,/games/gate-of-thunder/tg16-493139,TurboGrafx-16,8.5,Shooter,Y,2007,11,8
10104,Bad,Art of Fighting,/games/art-of-fighting/ng-5914,NeoGeo,4.5,Fighting,N,2007,11,8
10105,Great,Gate of Thunder,/games/gate-of-thunder/wii-14210996,Wii,8.5,Shooter,Y,2007,11,8
10106,Good,The Simpsons Game,/games/the-simpsons-game/wii-780081,Wii,7.0,Action,N,2007,11,8
10107,Great,Medal of Honor Heroes 2,/games/medal-of-honor-heroes-2/psp-945592,PlayStation Portable,8.4,Shooter,Y,2007,11,8
10108,Okay,Bladestorm: The Hundred Years' War,/games/bladestorm-the-hundred-years-war/ps3-772611,PlayStation 3,6.5,Strategy,N,2007,11,8
10109,Mediocre,Word Puzzle,/games/word-puzzle/xbox-360-949562,Xbox 360,5.5,Puzzle,N,2007,11,7
10110,Great,RACE 07,/games/race-07/pc-886993,PC,8.5,Racing,Y,2007,11,7
10111,Good,Call of Duty 4: Modern Warfare,/games/call-of-duty-4-modern-warfare-ds-edition/nds-948557,Nintendo DS,7.8,Shooter,N,2007,11,7
10112,Good,Neves,/games/neves/nds-952682,Nintendo DS,7.5,Puzzle,N,2007,11,13
10113,Awful,Power Golf,/games/power-golf/wii-14216360,Wii,3.0,Sports,N,2007,11,13
10114,Good,Kane & Lynch: Dead Men,/games/kane-and-lynch-dead-men/ps3-879519,PlayStation 3,7.0,Action,N,2007,11,13
10115,Great,Gears of War,/games/gears-of-war/pc-670283,PC,8.7,Shooter,Y,2007,11,7
10116,Mediocre,Aqua Teen Hunger Force Zombie Ninja Pro-Am,/games/aqua-teen-hunger-force-zombie-ninja-pro-am/ps2-886063,PlayStation 2,5.0,"Racing, Action",N,2007,11,7
10117,Okay,Hannah Montana: Music Jam,/games/hannah-montana-music-jam/nds-943726,Nintendo DS,6.8,Music,N,2007,11,7
10118,Good,Mah Jong Quest,/games/mah-jong-quest/cell-14217220,Wireless,7.5,Puzzle,N,2007,11,7
10119,Good,The Legend of Spyro: The Eternal Night,/games/the-legend-of-spyro-the-eternal-night/cell-945130,Wireless,7.0,Action,N,2007,11,7
10120,Good,Super Collapse 3,/games/super-collapse-3/nds-873753,Nintendo DS,7.4,Puzzle,N,2007,11,7
10121,Amazing,Super Mario Galaxy,/games/super-mario-galaxy/wii-748588,Wii,9.7,Platformer,Y,2007,11,7
10122,Good,The Simpsons Game,/games/the-simpsons-game/nds-905457,Nintendo DS,7.7,Action,N,2007,11,7
10123,Amazing,Uncharted: Drake's Fortune,/games/uncharted-drakes-fortune/ps3-812550,PlayStation 3,9.1,"Action, Adventure",Y,2007,11,13
10124,Great,Prey Mobile,/games/prey-mobile/cell-827885,Wireless,8.9,Shooter,Y,2007,11,12
10125,Great,Silent Hill Origins,/games/silent-hill-origins/psp-826999,PlayStation Portable,8.0,Adventure,N,2007,11,12
10126,Amazing,Crysis,/games/crysis/pc-694190,PC,9.4,Shooter,Y,2007,11,12
10127,Great,LEGO Star Wars: The Complete Saga,/games/lego-star-wars-the-complete-saga/nds-908837,Nintendo DS,8.0,"Action, Compilation",N,2007,11,12
10128,Awful,Imagine: Babyz,/games/imagine-babyz/nds-945395,Nintendo DS,3.5,Action,N,2007,11,12
10129,Amazing,Super Mario Bros. 3,/games/super-mario-bros-3/wii-950868,Wii,9.5,Platformer,Y,2007,11,12
10130,Mediocre,OMG 26 -- Our Mini Games,/games/omg-26-our-mini-games/nds-963107,Nintendo DS,5.0,"Action, Compilation",N,2007,11,12
10131,Okay,Twisted Metal 2,/games/twisted-metal-2/psp-14217886,PlayStation Portable,6.0,"Racing, Action",N,2007,11,12
10132,Bad,Fish Tycoon,/games/fish-tycoon/nds-926459,Nintendo DS,4.0,Virtual Pet,N,2007,11,6
10133,Okay,The Simpsons Game,/games/the-simpsons-game/ps2-780080,PlayStation 2,6.5,Action,N,2007,11,6
10134,Okay,F.E.A.R. Files,/games/fear-files/xbox-360-949607,Xbox 360,6.7,Shooter,N,2007,11,6
10135,Mediocre,Fullmetal Alchemist: Trading Card Game,/games/fullmetal-alchemist-trading-card-game/nds-907934,Nintendo DS,5.5,"Card, Battle",N,2007,11,6
10136,Good,Bee Movie Game,/games/bee-movie-game/xbox-360-782948,Xbox 360,7.0,Action,N,2007,11,6
10137,Good,Imagine: Master Chef,/games/imagine-master-chef/nds-945382,Nintendo DS,7.0,Action,N,2007,11,9
10138,Great,Supreme Commander: Forged Alliance,/games/supreme-commander-forged-alliance/pc-901571,PC,8.6,Strategy,Y,2007,11,9
10139,Mediocre,SpongeBob's Atlantis SquarePantis,/games/spongebobs-atlantis-squarepantis/ps2-905202,PlayStation 2,5.1,Action,N,2007,11,9
10140,Great,LEGO Star Wars: The Complete Saga,/games/lego-star-wars-the-complete-saga/ps3-904615,PlayStation 3,8.0,"Action, Compilation",N,2007,11,9
10141,Painful,Spanish for Everyone,/games/spanish-for-everyone/nds-952397,Nintendo DS,2.0,"Educational, Productivity",N,2007,11,9
10142,Mediocre,Zoo Hospital,/games/zoo-hospital/nds-945101,Nintendo DS,5.5,Virtual Pet,N,2007,11,9
10143,Good,Call of Duty: Modern Warfare Mobile,/games/call-of-duty-modern-warfare-mobile/cell-14216149,Wireless,7.5,Action,N,2007,11,9
10144,Painful,Hooked! Real Motion Fishing,/games/hooked-real-motion-fishing/wii-945631,Wii,2.7,Hunting,N,2007,11,9
10145,Great,LEGO Star Wars: The Complete Saga,/games/lego-star-wars-the-complete-saga/wii-904614,Wii,8.0,"Action, Compilation",N,2007,11,9
10146,Great,LEGO Star Wars: The Complete Saga,/games/lego-star-wars-the-complete-saga/xbox-360-908830,Xbox 360,8.0,"Action, Compilation",N,2007,11,9
10147,Good,Nicktoons: Attack of the Toybots,/games/nicktoons-attack-of-the-toybots/nds-824679,Nintendo DS,7.0,Action,N,2007,11,8
10148,Bad,Art of Fighting,/games/art-of-fighting/wii-963228,Wii,4.5,Fighting,N,2007,11,8
10149,Great,Sam & Max: Season Two -- Episode #1: Ice Station Santa,/games/sam-max-season-two-episode-1-ice-station-santa/pc-952750,PC,8.0,Adventure,N,2007,11,8
10150,Great,Undertow,/games/undertow/xbox-360-901686,Xbox 360,8.7,Shooter,Y,2007,11,20
10151,Great,College Hoops 2K8,/games/college-hoops-2k8/ps3-948275,PlayStation 3,8.0,Sports,N,2007,11,20
10152,Okay,Nicktoons: Attack of the Toybots,/games/nicktoons-attack-of-the-toybots/wii-905182,Wii,6.0,Action,N,2007,11,19
10153,Okay,Panzer Tactics DS,/games/panzer-tactics/nds-823692,Nintendo DS,6.0,Strategy,N,2007,11,19
10154,Great,Contra 4,/games/contra-4/cell-964765,Wireless,8.0,Action,Y,2007,11,19
10155,Amazing,Mass Effect (Limited Collector's Edition),/games/mass-effect/xbox-360-14208438,Xbox 360,9.4,RPG,Y,2007,11,19
10156,Good,High Velocity Bowling (PSN Edition),/games/high-velocity-bowling/ps3-907106,PlayStation 3,7.5,Sports,N,2007,11,19
10157,Amazing,Mass Effect,/games/mass-effect/xbox-360-718963,Xbox 360,9.4,RPG,Y,2007,11,19
10158,Okay,Need for Speed ProStreet,/games/need-for-speed-prostreet/wii-910242,Wii,6.2,Racing,N,2007,11,19
10159,Good,Luxor 2,/games/luxor-2/cell-14219917,Wireless,7.5,Puzzle,N,2007,11,19
10160,Awful,The Legend of Spyro: The Eternal Night,/games/the-legend-of-spyro-the-eternal-night/wii-948711,Wii,3.6,Platformer,N,2007,11,19
10161,Good,World Series of Poker 2008: Battle for the Bracelets,/games/world-series-of-poker-2008-battle-for-the-bracelets/psp-948198,PlayStation Portable,7.6,Card,N,2007,11,14
10162,Okay,Sonic Rivals 2,/games/sonic-rivals-2/psp-909651,PlayStation Portable,6.5,"Racing, Action",N,2007,11,14
10163,Okay,Ben 10: Protector of Earth,/games/ben-10-protector-of-earth/wii-904789,Wii,6.8,Action,N,2007,11,14
10164,Mediocre,Empire Earth III,/games/empire-earth-iii/pc-886261,PC,5.4,Strategy,N,2007,11,16
10165,Great,Trauma Center: New Blood,/games/trauma-center-new-blood/wii-949432,Wii,8.5,Simulation,Y,2007,11,16
10166,Amazing,Rock Band (Special Edition),/games/rock-band-1/xbox-360-957262,Xbox 360,9.4,Music,Y,2007,11,16
10167,Mediocre,Aliens vs. Predator: Requiem,/games/aliens-vs-predator-requiem/psp-945505,PlayStation Portable,5.5,Action,N,2007,11,16
10168,Great,Time Crisis 4,/games/time-crisis-4/ps3-896236,PlayStation 3,8.0,Shooter,N,2007,11,19
10169,Mediocre,Cabela's Big Game Hunter,/games/cabelas-big-game-hunter/ps2-952307,PlayStation 2,5.7,Hunting,N,2007,11,19
10170,Okay,Nicktoons: Attack of the Toybots,/games/nicktoons-attack-of-the-toybots/ps2-905183,PlayStation 2,6.0,Action,N,2007,11,19
10171,Mediocre,Golden Axe III,/games/golden-axe-3/wii-14212676,Wii,5.0,Action,N,2007,11,19
10172,Mediocre,Golden Axe III,/games/golden-axe-3/gen-8986,Genesis,5.0,Action,N,2007,11,19
10173,Bad,Foster's Home for Imaginary Friends: Imagination Invaders,/games/fosters-home-for-imaginary-friends-imagination-invaders/nds-946687,Nintendo DS,4.0,Action,N,2007,11,16
10174,Amazing,Rock Band (Special Edition),/games/rock-band-1/ps3-957263,PlayStation 3,9.4,Music,Y,2007,11,16
10175,Okay,American Gangster: The Mobile Game,/games/american-gangster-the-mobile-game/cell-14215833,Wireless,6.5,Action,N,2007,11,16
10176,Okay,Blue's Journey,/games/blues-journey/ng-5905,NeoGeo,6.0,Platformer,N,2007,11,21
10177,Great,Final Fantasy XII: Revenant Wings,/games/final-fantasy-xii-revenant-wings/nds-853587,Nintendo DS,8.3,"Strategy, RPG",Y,2007,11,21
10178,Good,Mario Party DS,/games/mario-party-ds/nds-949643,Nintendo DS,7.0,Party,N,2007,11,21
10179,Good,Burnout,/games/burnout-952119/cell-952118,Wireless,7.0,Racing,N,2007,11,14
10180,Great,Crazy Penguin Catapult,/games/crazy-penguin-catapult-14218755/cell-14218755,Wireless,8.5,Action,Y,2007,11,14
10181,Bad,Screwjumper!,/games/screwjumper/xbox-360-14213836,Xbox 360,4.0,Action,N,2007,11,14
10182,Okay,Need for Speed ProStreet,/games/need-for-speed-prostreet/xbox-360-904767,Xbox 360,6.8,Racing,N,2007,11,13
10183,Okay,The Suite Life of Zack & Cody: Circle of Spies,/games/the-suite-life-of-zack-cody-circle-of-spies/nds-943739,Nintendo DS,6.5,"Action, Adventure",N,2007,11,13
10184,Great,Guitar Hero III: Legends of Rock,/games/guitar-hero-iii-legends-of-rock/pc-962918,PC,8.5,Music,Y,2007,11,13
10185,Okay,Need for Speed ProStreet,/games/need-for-speed-prostreet/ps3-904766,PlayStation 3,6.8,Racing,N,2007,11,13
10186,Okay,Need for Speed ProStreet,/games/need-for-speed-prostreet/ps2-910208,PlayStation 2,6.2,Racing,N,2007,11,13
10187,Bad,Beowulf: The Game,/games/beowulf-the-game/pc-908237,PC,4.0,Action,N,2007,11,16
10188,Amazing,Rock Band (Game Only Edition),/games/rock-band-1/ps3-897524,PlayStation 3,9.4,Music,Y,2007,11,16
10189,Mediocre,LifeSigns: Surgical Unit,/games/lifesigns-surgical-unit/nds-695658,Nintendo DS,5.5,Adventure,N,2007,11,15
10190,Okay,BlackSite: Area 51,/games/blacksite-area-51/pc-879346,PC,6.5,Shooter,N,2007,11,15
10191,Good,The Simpsons Game,/games/the-simpsons-game/psp-905458,PlayStation Portable,7.0,Action,N,2007,11,15
